"";"Year";"Square";"Number";"SpitNum";"SpitID";"Assemblage";"X";"Y";"Z";"Code";"Orientation";"Dip"
"1268";2013;"J53";"145";"10";"J53B_10";"SUP";99,964;102,868;-0,517;"FAUNA";NA;NA
"1269";2013;"J53";"146";"10";"J53D_10";"SUP";99,632;102,482;-0,588;"FAUNA";NA;NA
"1270";2013;"J53";"147";"10";"J53B_10";"SUP";99,99;102,621;-0,516;"FAUNA";NA;NA
"1271";2013;"J53";"148";"10";"J53D_10";"SUP";99,791;102,093;-0,583;"FAUNA";NA;NA
"1272";2013;"J53";"149";"11";"J53D_11";"SUP";99,822;102,273;-0,6055;"FAUNA";331;3
"1273";2013;"J53";"150";"11";"J53D_11";"SUP";99,713;102,498;-0,609;"FAUNA";NA;NA
"1274";2013;"J53";"151";"11";"J53B_11";"SUP";99,672;102,566;-0,612;"FAUNA";NA;NA
"1275";2013;"J53";"152";"11";"J53B_11";"SUP";99,536;102,605;-0,617;"FAUNA";NA;NA
"1276";2013;"J53";"153";"11";"J53B_11";"SUP";99,525;102,624;-0,618;"FAUNA";NA;NA
"1277";2013;"J53";"154";"11";"J53B_11";"SUP";99,558;102,768;-0,633;"FAUNA";NA;NA
"1278";2013;"J53";"155";"11";"J53B_11";"SUP";99,737;102,947;-0,601;"SILEX";NA;NA
"1279";2013;"J53";"156";"11";"J53B_11";"SUP";99,997;102,644;-0,568;"FAUNA";NA;NA
"1280";2013;"J53";"157";"11";"J53D_11";"SUP";99,913;102,37;-0,585;"FAUNA";NA;NA
"1281";2013;"J53";"158";"11";"J53B_11";"SUP";99,843;102,544;-0,604;"FAUNA";NA;NA
"1282";2013;"J53";"159";"11";"J53B_11";"SUP";99,52;102,682;-0,634;"FAUNA";NA;NA
"1283";2013;"J53";"160";"12";"J53D_12";"SUP";99,534;102,148;-0,635;"FAUNA";NA;NA
"1284";2013;"J53";"161";"12";"J53B_12";"SUP";99,534;102,667;-0,669;"FAUNA";NA;NA
"1285";2013;"J53";"162";"12";"J53D_12";"SUP";99,611;102,421;-0,657;"FAUNA";NA;NA
"1286";2013;"J53";"163";"12";"J53D_12";"SUP";99,72;102,342;-0,627;"FAUNA";NA;NA
"1287";2013;"J53";"164";"12";"J53D_12";"SUP";99,721;102,293;-0,633;"FAUNA";NA;NA
"1288";2013;"J53";"165";"12";"J53D_12";"SUP";99,583;102,283;-0,631;"FAUNA";NA;NA
"1289";2013;"J53";"166";"12";"J53B_12";"SUP";99,7895;102,7385;-0,665;"FAUNA";275;0
"1290";2013;"J53";"167";"12";"J53B_12";"SUP";99,533;102,7855;-0,6365;"FAUNA";330;10
"1291";2013;"J53";"168";"12";"J53D_12";"SUP";99,801;102,18;-0,662;"FAUNA";NA;NA
"1292";2013;"J53";"169";"12";"J53D_12";"SUP";99,77;102,123;-0,635;"FAUNA";NA;NA
"1293";2013;"J53";"170";"12";"J53D_12";"SUP";99,771;102,2775;-0,6445;"FAUNA";277;16
"1294";2013;"J53";"171";"12";"J53D_12";"SUP";99,977;102,096;-0,622;"FAUNA";NA;NA
"1295";2013;"J53";"172";"12";"J53C_12";"SUP";100,008;102,059;-0,637;"FAUNA";NA;NA
"1296";2013;"J53";"173";"12";"J53B_12";"SUP";99,854;102,619;-0,663;"FAUNA";NA;NA
"1297";2013;"J53";"174";"12";"J53B_12";"SUP";99,874;102,592;-0,664;"FAUNA";NA;NA
"1298";2013;"J53";"175";"12";"J53D_12";"SUP";99,589;102,353;-0,663;"FAUNA";NA;NA
"1299";2013;"J53";"176";"13";"J53D_13";"SUP";NA;NA;NA;"FAUNA";120;15
"1300";2013;"J53";"177";"13";"J53D_13";"SUP";99,519;102,131;-0,72;"FAUNA";NA;NA
"1301";2013;"J53";"178";"13";"J53D_13";"SUP";99,535;102,087;-0,718;"FAUNA";NA;NA
"1302";2013;"J53";"179";"13";"J53D_13";"SUP";99,567;102,228;-0,71;"SILEX";NA;NA
"1303";2013;"J53";"180";"13";"J53D_13";"SUP";99,834;102,092;-0,679;"FAUNA";NA;NA
"1304";2013;"J53";"181";"13";"J53B_13";"SUP";99,939;102,627;-0,673;"FAUNA";NA;NA
"1305";2013;"J53";"182";"13";"J53B_13";"SUP";99,917;102,773;-0,683;"FAUNA";35;5
"1306";2013;"J53";"183";"13";"J53B_13";"SUP";99,814;102,918;-0,674;"FAUNA";NA;NA
"1307";2013;"J53";"184";"13";"J53B_13";"SUP";99,872;102,856;-0,6775;"FAUNA";NA;NA
"1308";2013;"J53";"185";"13";"J53D_13";"SUP";99,957;102,126;-0,696;"FAUNA";NA;NA
"1309";2013;"J53";"186";"13";"J53D_13";"SUP";99,682;102,377;-0,708;"FAUNA";NA;NA
"1310";2013;"J53";"188";"13";"J53D_13";"SUP";99,778;102,324;-0,709;"SILEX";NA;NA
"1311";2013;"J53";"189";"13";"J53A_13";"SUP";100,007;102,503;-0,676;"FAUNA";NA;NA
"1312";2013;"J53";"190";"13";"J53B_13";"SUP";99,868;102,59;-0,74;"SILEX";NA;NA
"1313";2013;"J53";"191";"13";"J53D_13";"SUP";99,844;102,447;-0,697;"FAUNA";NA;NA
"1314";2013;"J53";"192";"14";"J53D_14";"SUP";99,696;102,131;-0,737;"FAUNA";NA;NA
"1315";2013;"J53";"193";"14";"J53B_14";"SUP";99,7385;102,874;-0,745;"FAUNA";0;0
"1316";2013;"J53";"194";"14";"J53B_14";"SUP";99,796;102,759;-0,764;"FAUNA";NA;NA
"1317";2013;"J53";"195";"14";"J53B_14";"SUP";99,583;102,503;-0,787;"FAUNA";NA;NA
"1318";2013;"J53";"196";"14";"J53B_14";"SUP";99,9445;102,8515;-0,763;"FAUNA";185;5
"1319";2013;"J53";"197";"14";"J53B_14";"SUP";99,929;102,73;-0,789;"FAUNA";255;10
"1320";2013;"J53";"198";"14";"J53B_14";"SUP";99,989;102,749;-0,783;"FAUNA";NA;NA
"1321";2013;"J53";"199";"14";"J53D_14";"SUP";99,868;102,261;-0,758;"FAUNA";NA;NA
"1322";2013;"J53";"200";"15";"J53B_15";"SUP";99,944;102,832;-0,829;"FAUNA";NA;NA
"1323";2013;"J53";"201";"15";"J53B_15";"SUP";99,905;102,769;-0,876;"FAUNA";NA;NA
"1324";2013;"J53";"202";"15";"J53B_15";"SUP";99,619;102,772;-0,871;"FAUNA";NA;NA
"1325";2013;"J53";"208";"15";"J53C_15";"SUP";99,327;102,023;-0,843;"SILEX";189;21
"1326";2013;"J53";"210";"15";"J53C_15";"SUP";99,2925;102,227;-0,896;"FAUNA";71;24
"1327";2013;"J53";"211";"15";"J53A_15";"SUP";99,044;102,717;-0,837;"FAUNA";NA;NA
"1328";2013;"J53";"147-3";"10";"J53D_10";"SUP";99,748;102,498;-0,539;"FAUNA";NA;NA
"1329";2013;"J53";"151-3";"11";"J53B_11";"SUP";99,672;102,566;-0,612;"FAUNA";NA;NA
"1330";2013;"J53";"168-2";"12";"J53D_12";"SUP";99,801;102,18;-0,662;"FAUNA";NA;NA
"1331";2013;"J53";"168-3";"12";"J53D_12";"SUP";99,801;102,18;-0,662;"FAUNA";NA;NA
"1332";2013;"J53";"169-2";"12";"J53D_12";"SUP";99,77;102,123;-0,635;"FAUNA";NA;NA
"1333";2013;"J53";"170-3";"12";"J53D_12";"SUP";99,771;102,2775;-0,6445;"FAUNA";NA;NA
"1334";2013;"J53";"33-2";"2";"J53C_02";"SUP";99,159;102,411;-0,249;"FAUNA";NA;NA
"1335";2013;"J53";"51-3";"7";"J53C_07";"SUP";99,371;102,095;-0,52;"FAUNA";NA;NA
"1336";2013;"J53";"6-2";"1";"J53D_01";"SUP";99,721;102,377;-0,295;"FAUNA";NA;NA
"1337";2013;"J53";"9-2";"2";"J53B_02";"SUP";99,627;102,574;-0,296;"FAUNA";NA;NA
"1338";2012;"K50";"1";"2";"K50C_02";"SUP";100,073;99,245;-0,408;"SILEX";NA;NA
"1339";2012;"K50";"2";"3";"K50A_03";"SUP";100,12;99,686;-0,471;"SILEX";NA;NA
"1340";2012;"K50";"3";"3";"K50A_03";"SUP";100,048;99,577;-0,472;"FAUNA";NA;NA
"1341";2012;"K50";"4";"3";"K50C_03";"SUP";100,067;99,135;-0,395;"SILEX";NA;NA
"1342";2012;"K50";"5";"3";"K50B_03";"SUP";100,647;99,677;-0,497;"FAUNA";NA;NA
"1343";2012;"K50";"6";"3";"K50B_03";"SUP";100,761;99,6865;-0,455;"SILEX";NA;NA
"1344";2012;"K50";"7";"3";"K50B_03";"SUP";100,859;99,543;-0,51;"SILEX";NA;NA
"1345";2012;"K50";"8";"3";"K50A_03";"SUP";100,367;99,7165;-0,528;"FAUNA";NA;NA
"1346";2012;"K50";"9";"3";"K50B_03";"SUP";100,728;99,762;-0,4715;"FAUNA";NA;NA
"1347";2012;"K50";"10";"3";"K50B_03";"SUP";100,577;99,684;-0,494;"SILEX";NA;NA
"1348";2012;"K50";"11";"4";"K50A_04";"SUP";100,31;99,5035;-0,5535;"FAUNA";NA;NA
"1349";2012;"K50";"12";"4";"K50B_04";"SUP";100,524;99,61;-0,557;"FAUNA";NA;NA
"1350";2012;"K50";"13";"5";"K50B_05";"SUP";100,869;99,964;-0,516;"FAUNA";NA;NA
"1351";2012;"K50";"14";"5";"K50D_05";"SUP";100,847;99,351;-0,577;"FAUNA";NA;NA
"1352";2012;"K50";"15";"5";"K50B_05";"SUP";100,983;99,699;-0,503;"FAUNA";NA;NA
"1353";2012;"K50";"16";"5";"K50A_05";"SUP";100,228;99,892;-0,619;"FAUNA";NA;NA
"1354";2012;"K50";"17";"6";"K50A_06";"SUP";100,304;99,897;-0,629;"FAUNA";NA;NA
"1355";2012;"K50";"18";"6";"K50B_06";"SUP";100,864;99,502;-0,71;"SILEX";NA;NA
"1356";2012;"K51";"1";"3";"K51C_03";"SUP";100,132;100,04;-0,444;"FAUNA";NA;NA
"1357";2012;"K51";"2";"4";"K51A_04";"SUP";100,304;100,786;-0,437;"FAUNA";NA;NA
"1358";2012;"K51";"3";"4";"K51D_04";"SUP";100,501;100,088;-0,478;"SILEX";NA;NA
"1359";2012;"K51";"4";"5";"K51A_05";"SUP";100,443;100,637;-0,475;"SILEX";NA;NA
"1360";2012;"K51";"5";"5";"K51A_05";"SUP";100,12;100,666;-0,52;"SILEX";NA;NA
"1361";2012;"K51";"6";"5";"K51B_05";"SUP";100,738;100,75;-0,48;"SILEX";NA;NA
"1362";2012;"K51";"7";"6";"K51B_06";"SUP";100,579;100,883;-0,484;"FAUNA";NA;NA
"1363";2012;"K51";"8";"8";"K51C_08";"SUP";100,266;100,159;-0,565;"SILEX";NA;NA
"1364";2012;"K51";"9";"8";"K51B_08";"SUP";100,577;100,84;-0,535;"FAUNA";NA;NA
"1365";2012;"K51";"10";"8";"K51D_08";"SUP";100,843;100,454;-0,54;"FAUNA";NA;NA
"1366";2012;"K51";"11";"8";"K51D_08";"SUP";100,621;100,171;-0,566;"FAUNA";NA;NA
"1367";2012;"K51";"13";"9";"K51A_09";"SUP";100,099;100,562;-0,576;"SILEX";NA;NA
"1368";2012;"K51";"14";"9";"K51D_09";"SUP";100,948;100,165;-0,55;"SILEX";NA;NA
"1369";2012;"K51";"15";"9";"K51B_09";"SUP";100,828;100,909;-0,6;"SILEX";NA;NA
"1370";2012;"K51";"16";"9";"K51D_09";"SUP";100,889;100,058;-0,61;"FAUNA";NA;NA
"1371";2012;"K51";"17";"9";"K51B_09";"SUP";100,505;100,598;-0,618;"FAUNA";NA;NA
"1372";2012;"K51";"18";"9";"K51A_09";"SUP";100,422;100,586;-0,621;"SILEX";NA;NA
"1373";2012;"K51";"19";"9";"K51C_09";"SUP";100,384;100,402;-0,611;"FAUNA";NA;NA
"1374";2012;"K51";"20";"9";"K51C_09";"SUP";100,395;100,349;-0,613;"FAUNA";NA;NA
"1375";2012;"K51";"21";"9";"K51C_09";"SUP";100,332;100,136;-0,588;"FAUNA";NA;NA
"1376";2012;"K51";"22";"9";"K51A_09";"SUP";100,049;100,592;-0,606;"FAUNA";NA;NA
"1377";2012;"K51";"23";"10";"K51C_10";"SUP";100,371;100,186;-0,617;"FAUNA";NA;NA
"1378";2012;"K51";"24";"10";"K51D_10";"SUP";100,521;100,347;-0,636;"FAUNA";NA;NA
"1379";2012;"K51";"25";"10";"K51D_10";"SUP";100,649;100,307;-0,633;"FAUNA";NA;NA
"1380";2012;"K51";"26";"10";"K51A_10";"SUP";100,344;100,843;-0,669;"FAUNA";NA;NA
"1381";2012;"K51";"27";"10";"K51A_10";"SUP";100,211;100,925;-0,632;"FAUNA";NA;NA
"1382";2012;"K51";"28";"10";"K51B_10";"SUP";100,696;100,883;-0,622;"FAUNA";NA;NA
"1383";2012;"K51";"29";"10";"K51B_10";"SUP";100,867;100,858;-0,628;"SILEX";NA;NA
"1384";2012;"K51";"30";"10";"K51D_10";"SUP";100,8715;100,1915;-0,6375;"FAUNA";NA;NA
"1385";2012;"K51";"31";"10";"K51D_10";"SUP";100,925;100,08;-0,635;"FAUNA";NA;NA
"1386";2012;"K51";"32";"10";"K51D_10";"SUP";100,936;100,153;-0,595;"FAUNA";NA;NA
"1387";2013;"K52";"1";"2";"K52B_02";"SUP";100,636;101,881;0,013;"SILEX";NA;NA
"1388";2013;"K52";"2";"3";"K52D_03";"SUP";100,625;101,079;-0,245;"FAUNA";NA;NA
"1389";2013;"K52";"3";"3";"K52C_03";"SUP";100,261;101,328;-0,243;"FAUNA";NA;NA
"1390";2013;"K52";"4";"3";"K52C_03";"SUP";100,181;101,194;-0,27;"FAUNA";NA;NA
"1391";2013;"K52";"5";"3";"K52C_03";"SUP";100,085;101,209;-0,268;"FAUNA";NA;NA
"1392";2013;"K52";"6";"3";"K52C_03";"SUP";100,491;101,461;-0,196;"FAUNA";NA;NA
"1393";2013;"K52";"7";"3";"K52C_03";"SUP";100,459;101,185;-0,27;"FAUNA";NA;NA
"1394";2013;"K52";"8";"5";"K52B_05";"SUP";100,642;101,594;-0,223;"SILEX";NA;NA
"1395";2013;"K52";"9";"5";"K52D_05";"SUP";100,514;101,461;-0,302;"FAUNA";NA;NA
"1396";2013;"K52";"10";"5";"K52D_05";"SUP";100,57;101,217;-0,351;"FAUNA";NA;NA
"1397";2013;"K52";"11";"5";"K52C_05";"SUP";100,171;101,292;-0,294;"FAUNA";NA;NA
"1398";2013;"K52";"12";"5";"K52C_05";"SUP";100,214;101,237;-0,299;"FAUNA";NA;NA
"1399";2013;"K52";"13";"5";"K52C_05";"SUP";100,211;101,214;-0,318;"FAUNA";NA;NA
"1400";2013;"K52";"14";"5";"K52C_05";"SUP";100,116;101,454;-0,352;"COPRO";NA;NA
"1401";2013;"K52";"15";"8";"K52C_08";"SUP";100,481;101,173;-0,437;"FAUNA";NA;NA
"1402";2013;"K52";"16";"8";"K52D_08";"SUP";100,78;101,203;-0,421;"COPRO";NA;NA
"1403";2013;"K52";"17";"8";"K52D_08";"SUP";100,72;101,171;-0,439;"FAUNA";NA;NA
"1404";2013;"K52";"18";"8";"K52D_08";"SUP";100,65;101,256;-0,451;"FAUNA";NA;NA
"1405";2013;"K52";"19";"8";"K52A_08";"SUP";100,174;101,707;-0,386;"FAUNA";NA;NA
"1406";2013;"K52";"20";"8";"K52B_08";"SUP";100,835;101,643;-0,425;"COPRO";NA;NA
"1407";2013;"K52";"21";"8";"K52B_08";"SUP";100,819;101,759;-0,424;"FAUNA";NA;NA
"1408";2013;"K52";"22";"9";"K52C_09";"SUP";100,102;101,116;-0,48;"FAUNA";NA;NA
"1409";2013;"K52";"23";"9";"K52C_09";"SUP";100,107;101,194;-0,455;"FAUNA";NA;NA
"1410";2013;"K52";"24";"9";"K52C_09";"SUP";100,211;101,227;-0,485;"FAUNA";NA;NA
"1411";2013;"K52";"25";"9";"K52C_09";"SUP";100,195;101,391;-0,485;"FAUNA";NA;NA
"1412";2013;"K52";"26";"9";"K52C_09";"SUP";100,158;101,41;-0,49;"FAUNA";NA;NA
"1413";2013;"K52";"27";"9";"K52D_09";"SUP";100,52;101,41;-0,503;"FAUNA";NA;NA
"1414";2013;"K52";"29";"9";"K52A_09";"SUP";100,336;101,919;-0,465;"FAUNA";NA;NA
"1415";2013;"K52";"30";"9";"K52A_09";"SUP";100,156;101,8165;-0,485;"FAUNA";125;15
"1416";2013;"K52";"31";"9";"K52A_09";"SUP";100,171;101,658;-0,492;"FAUNA";NA;NA
"1417";2013;"K52";"32";"9";"K52A_09";"SUP";100,137;101,732;-0,495;"FAUNA";NA;NA
"1418";2013;"K52";"33";"9";"K52A_09";"SUP";100,394;101,919;-0,486;"FAUNA";NA;NA
"1419";2013;"K52";"34";"9";"K52A_09";"SUP";100,179;101,89;-0,486;"FAUNA";NA;NA
"1420";2013;"K52";"35";"9";"K52B_09";"SUP";100,866;101,523;-0,471;"FAUNA";NA;NA
"1421";2013;"K52";"36";"9";"K52A_09";"SUP";100,233;101,543;-0,491;"FAUNA";NA;NA
"1422";2013;"K52";"37";"9";"K52A_09";"SUP";100,068;101,944;-0,474;"FAUNA";NA;NA
"1423";2013;"K52";"38";"9";"K52A_09";"SUP";100,158;101,985;-0,482;"FAUNA";NA;NA
"1424";2013;"K52";"39";"10";"K52D_10";"SUP";100,64;101,271;-0,507;"SILEX";NA;NA
"1425";2013;"K52";"40";"10";"K52C_10";"SUP";100,099;101,105;-0,521;"FAUNA";NA;NA
"1426";2013;"K52";"41";"10";"K52D_10";"SUP";100,652;101,066;-0,535;"FAUNA";NA;NA
"1427";2013;"K52";"42";"10";"K52D_10";"SUP";100,632;101,202;-0,504;"FAUNA";NA;NA
"1428";2013;"K52";"43";"10";"K52D_10";"SUP";100,628;101,283;-0,501;"FAUNA";NA;NA
"1429";2013;"K52";"44";"10";"K52C_10";"SUP";100,217;101,149;-0,52;"FAUNA";NA;NA
"1430";2013;"K52";"45";"10";"K52C_10";"SUP";100,13;101,127;-0,524;"FAUNA";NA;NA
"1431";2013;"K52";"46";"10";"K52D_10";"SUP";100,618;101,379;-0,537;"FAUNA";NA;NA
"1432";2013;"K52";"47";"10";"K52C_10";"SUP";100,342;101,232;-0,533;"SILEX";NA;NA
"1433";2013;"K52";"48";"10";"K52C_10";"SUP";100,301;101,069;-0,544;"FAUNA";NA;NA
"1434";2013;"K52";"49";"10";"K52B_10";"SUP";100,701;101,606;-0,55;"SILEX";NA;NA
"1435";2013;"K52";"50";"10";"K52A_10";"SUP";100,411;101,929;-0,528;"FAUNA";NA;NA
"1436";2013;"K52";"51";"10";"K52A_10";"SUP";100,29;101,752;-0,507;"FAUNA";NA;NA
"1437";2013;"K52";"52";"10";"K52A_10";"SUP";100,316;101,642;-0,549;"FAUNA";NA;NA
"1438";2013;"K52";"53";"11";"K52C_11";"SUP";100,269;101,189;-0,569;"FAUNA";NA;NA
"1439";2013;"K52";"54";"11";"K52C_11";"SUP";100,184;101,067;-0,579;"FAUNA";NA;NA
"1440";2013;"K52";"55";"11";"K52A_11";"SUP";100,258;100,997;-0,564;"OTHERS";NA;NA
"1441";2013;"K52";"56";"11";"K52C_11";"SUP";100,264;101,271;-0,581;"FAUNA";NA;NA
"1442";2013;"K52";"57";"11";"K52C_11";"SUP";100,36;101,376;-0,559;"FAUNA";NA;NA
"1443";2013;"K52";"58";"11";"K52B_11";"SUP";100,598;101,691;-0,541;"SILEX";NA;NA
"1444";2013;"K52";"59";"11";"K52D_11";"SUP";100,613;101,495;-0,566;"FAUNA";NA;NA
"1445";2013;"K52";"60";"11";"K52A_11";"SUP";100,28;101,518;-0,542;"FAUNA";NA;NA
"1446";2013;"K52";"61";"11";"K52D_11";"SUP";100,525;101,497;-0,568;"FAUNA";NA;NA
"1447";2013;"K52";"62";"11";"K52A_11";"SUP";100,096;101,882;-0,532;"FAUNA";NA;NA
"1448";2013;"K52";"64";"12";"K52D_12";"SUP";100,5485;101,037;-0,615;"SILEX";115;15
"1449";2013;"K52";"65";"12";"K52C_12";"SUP";100,073;101,121;-0,581;"FAUNA";NA;NA
"1450";2013;"K52";"66";"12";"K52C_12";"SUP";100,114;101,234;-0,601;"FAUNA";NA;NA
"1451";2013;"K52";"67";"12";"K52C_12";"SUP";100,229;101,287;-0,615;"FAUNA";NA;NA
"1452";2013;"K52";"68";"12";"K52C_12";"SUP";100,425;101,276;-0,597;"FAUNA";NA;NA
"1453";2013;"K52";"69";"12";"K52C_12";"SUP";100,318;101,391;-0,623;"FAUNA";NA;NA
"1454";2013;"K52";"70";"12";"K52D_12";"SUP";100,754;101,09;-0,612;"SILEX";NA;NA
"1455";2013;"K52";"71";"12";"K52D_12";"SUP";100,712;101,229;-0,613;"FAUNA";NA;NA
"1456";2013;"K52";"72";"12";"K52D_12";"SUP";100,519;101,297;-0,614;"FAUNA";NA;NA
"1457";2013;"K52";"73";"12";"K52D_12";"SUP";100,721;101,322;-0,583;"SILEX";NA;NA
"1458";2013;"K52";"74";"12";"K52D_12";"SUP";100,912;101,338;-0,567;"FAUNA";NA;NA
"1459";2013;"K52";"75";"12";"K52D_12";"SUP";100,601;101,4;-0,6195;"FAUNA";330;4
"1460";2013;"K52";"76";"12";"K52C_12";"SUP";100,437;101,302;-0,622;"SILEX";NA;NA
"1461";2013;"K52";"77";"12";"K52B_12";"SUP";100,774;101,793;-0,628;"FAUNA";NA;NA
"1462";2013;"K52";"78";"12";"K52B_12";"SUP";100,668;101,747;-0,645;"FAUNA";NA;NA
"1463";2013;"K52";"79";"12";"K52B_12";"SUP";100,596;101,757;-0,637;"SILEX";NA;NA
"1464";2013;"K52";"80";"12";"K52B_12";"SUP";100,6365;101,6195;-0,644;"SILEX";247;10
"1465";2013;"K52";"81";"12";"K52D_12";"SUP";100,56;101,328;-0,621;"FAUNA";NA;NA
"1466";2013;"K52";"82";"12";"K52B_12";"SUP";100,911;101,87;-0,619;"FAUNA";NA;NA
"1467";2013;"K52";"83";"12";"K52A_12";"SUP";100,094;101,527;-0,532;"FAUNA";NA;NA
"1468";2013;"K52";"84";"12";"K52A_12";"SUP";100,126;101,79;-0,619;"FAUNA";NA;NA
"1469";2013;"K52";"85";"12";"K52A_12";"SUP";100,083;101,891;-0,596;"FAUNA";NA;NA
"1470";2013;"K52";"86";"12";"K52A_12";"SUP";100,317;101,655;-0,607;"SILEX";NA;NA
"1471";2013;"K52";"87";"12";"K52A_12";"SUP";100,413;101,797;-0,619;"SILEX";NA;NA
"1472";2013;"K52";"88";"12";"K52A_12";"SUP";100,362;101,9;-0,624;"FAUNA";NA;NA
"1473";2013;"K52";"89";"13";"K52D_13";"SUP";100,71;101,186;-0,637;"SILEX";336;9
"1474";2013;"K52";"90";"13";"K52D_13";"SUP";100,74;101,327;-0,617;"SILEX";36;10
"1475";2013;"K52";"91";"13";"K52D_13";"SUP";100,719;101,123;-0,638;"SILEX";29;4
"1476";2013;"K52";"92";"13";"K52D_13";"SUP";100,751;101,299;-0,623;"SILEX";NA;NA
"1477";2013;"K52";"93";"13";"K52D_13";"SUP";100,634;101,346;-0,637;"SILEX";NA;NA
"1478";2013;"K52";"94";"13";"K52B_13";"SUP";100,788;100,982;-0,63;"SILEX";NA;NA
"1479";2013;"K52";"95";"13";"K52D_13";"SUP";100,839;101,122;-0,633;"SILEX";NA;NA
"1480";2013;"K52";"96";"13";"K52D_13";"SUP";100,857;101,242;-0,639;"SILEX";NA;NA
"1481";2013;"K52";"97";"13";"K52D_13";"SUP";100,82;101,185;-0,625;"QUARTZ";NA;NA
"1482";2013;"K52";"98";"13";"K52D_13";"SUP";100,542;101,143;-0,636;"FAUNA";NA;NA
"1483";2013;"K52";"99";"13";"K52D_13";"SUP";100,913;101,339;-0,621;"FAUNA";NA;NA
"1484";2013;"K52";"100";"13";"K52D_13";"SUP";100,887;101,293;-0,629;"FAUNA";NA;NA
"1485";2013;"K52";"101";"13";"K52D_13";"SUP";100,862;101,23;-0,599;"FAUNA";NA;NA
"1486";2013;"K52";"102";"13";"K52A_13";"SUP";100,413;100,983;-0,635;"FAUNA";NA;NA
"1487";2013;"K52";"103";"13";"K52C_13";"SUP";100,291;101,384;-0,639;"FAUNA";NA;NA
"1488";2013;"K52";"104";"13";"K52C_13";"SUP";100,313;101,242;-0,653;"CHARCOAL";NA;NA
"1489";2013;"K52";"105";"13";"K52C_13";"SUP";100,474;101,28;-0,629;"FAUNA";NA;NA
"1490";2013;"K52";"106";"13";"K52D_13";"SUP";100,839;101,186;-0,637;"SILEX";245;4
"1491";2013;"K52";"107";"13";"K52D_13";"SUP";100,875;101,331;-0,64;"SILEX";NA;NA
"1492";2013;"K52";"108";"13";"K52D_13";"SUP";100,765;101,135;-0,649;"FAUNA";NA;NA
"1493";2013;"K52";"109";"13";"K52D_13";"SUP";100,624;101,138;-0,651;"FAUNA";270;13
"1494";2013;"K52";"110";"13";"K52D_13";"SUP";100,601;101,227;-0,654;"FAUNA";NA;NA
"1495";2013;"K52";"111";"13";"K52A_13";"SUP";100,3935;101,514;-0,656;"FAUNA";145;4
"1496";2013;"K52";"112";"13";"K52B_13";"SUP";100,514;101,521;-0,654;"SILEX";110;11
"1497";2013;"K52";"113";"13";"K52D_13";"SUP";100,644;101,223;-0,649;"SILEX";149;15
"1498";2013;"K52";"114";"13";"K52A_13";"SUP";100,275;101,583;-0,659;"FAUNA";NA;NA
"1499";2013;"K52";"115";"13";"K52A_13";"SUP";100,136;101,569;-0,642;"FAUNA";NA;NA
"1500";2013;"K52";"116";"13";"K52A_13";"SUP";100,174;101,595;-0,647;"FAUNA";NA;NA
"1501";2013;"K52";"117";"13";"K52A_13";"SUP";100,118;101,618;-0,641;"FAUNA";NA;NA
"1502";2013;"K52";"118";"13";"K52A_13";"SUP";100,286;101,723;-0,644;"FAUNA";NA;NA
"1503";2013;"K52";"119";"13";"K52A_13";"SUP";100,332;101,709;-0,656;"FAUNA";NA;NA
"1504";2013;"K52";"120";"13";"K52A_13";"SUP";100,316;101,804;-0,646;"FAUNA";NA;NA
"1505";2013;"K52";"121";"13";"K52A_13";"SUP";100,138;101,791;-0,624;"FAUNA";NA;NA
"1506";2013;"K52";"122";"13";"K52A_13";"SUP";100,301;101,631;-0,652;"FAUNA";NA;NA
"1507";2013;"K52";"123";"13";"K52A_13";"SUP";100,258;101,899;-0,628;"FAUNA";NA;NA
"1508";2013;"K52";"124";"13";"K52A_13";"SUP";100,392;101,885;-0,626;"FAUNA";NA;NA
"1509";2013;"K52";"125";"13";"K52A_13";"SUP";100,228;101,716;-0,655;"CHARCOAL";NA;NA
"1510";2013;"K52";"126";"13";"K52A_13";"SUP";100,38;101,612;-0,658;"CHARCOAL";NA;NA
"1511";2013;"K52";"127";"13";"K52A_13";"SUP";100,445;101,721;-0,641;"CHARCOAL";NA;NA
"1512";2013;"K52";"128";"13";"K52B_13";"SUP";100,606;101,884;-0,649;"SILEX";NA;NA
"1513";2013;"K52";"129";"13";"K52B_13";"SUP";100,669;101,836;-0,651;"CHARCOAL";NA;NA
"1514";2013;"K52";"130";"13";"K52B_13";"SUP";100,758;101,865;-0,652;"FAUNA";NA;NA
"1515";2013;"K52";"131";"13";"K52B_13";"SUP";100,842;101,654;-0,628;"FAUNA";NA;NA
"1516";2013;"K52";"132";"13";"K52B_13";"SUP";100,762;101,656;-0,656;"FAUNA";NA;NA
"1517";2013;"K52";"133";"13";"K52B_13";"SUP";100,8345;101,548;-0,6315;"FAUNA";196;25
"1518";2013;"K52";"134";"13";"K52B_13";"SUP";100,884;101,528;-0,624;"FAUNA";NA;NA
"1519";2013;"K52";"135";"13";"K52B_13";"SUP";100,893;101,653;-0,63;"FAUNA";NA;NA
"1520";2013;"K52";"136";"13";"K52B_13";"SUP";100,592;101,913;-0,657;"CHARCOAL";NA;NA
"1521";2013;"K52";"138";"13";"K52A_13";"SUP";100,44;101,606;-0,666;"CHARCOAL";NA;NA
